Gun_Vac, Gun_Cross, SRF_Cavity_Vac, HE_Sraight_Vac, Insulating_Vac, E_Station_Vac, BH_OC_Temp, DBA_Pipe_Temp, Cu_Gun_Temp, HE_Straight_Col, DBA_Dump_CHWR, DBA_Dump_CHWS, Tuner_Plate_Temp, Gate_Valve_Downstream_Temp, Gate_Valve_Upstream_Temp, Loop_Bypass_CHWS, Loop_Bypass_CHWR, DBA_Coupler, Coupler_Shoulder, Solenoid_4_Temp, Solenoid_5_Temp
1585902755779.7202, 467.60262821258283, 467.63269815427043, 467.662768095958, 467.6928380376456, 467.90332762945854, 467.9634675128337, 30101.014101625195, 30105.014101625195, 30103.014101625195, 30111.014101625195, 30311.014101625195, 30309.014101625195, 30109.014101625195, 30267.014101625195, 30263.014101625195, 30297.014101625195, 30299.014101625195, 30261.014101625195, 30211.014101625195, 30269.014101625195, 30271.014101625195
1585902756036.0266, 470.18606814745897, 470.21630422142107, 470.24654029538317, 470.27677636934527, 470.48842888707986, 470.54890103500406, 30101.014179534723, 30105.014179534723, 30103.014179534723, 30111.014179534723, 30311.014179534723, 30309.014179534723, 30109.014179534723, 30267.014179534723, 30263.014179534723, 30297.014179534723, 30299.014179534723, 30261.014179534723, 30211.014179534723, 30269.014179534723, 30271.014179534723
1585902756302.2117, 472.76950808233516, 472.79991028857177, 472.83031249480837, 472.86071470104497, 473.0735301447012, 473.1343345571744, 30101.014257444254, 30105.014257444254, 30103.014257444254, 30111.014257444254, 30311.014257444254, 30309.014257444254, 30109.014257444254, 30267.014257444254, 30263.014257444254, 30297.014257444254, 30299.014257444254, 30261.014257444254, 30211.014257444254, 30269.014257444254, 30271.014257444254
1585902756561.3152, 475.3529480172113, 475.3835163557224, 475.4140846942335, 475.44465303274467, 475.6586314023225, 475.71976807934476, 30101.014335353786, 30105.014335353786, 30103.014335353786, 30111.014335353786, 30311.014335353786, 30309.014335353786, 30109.014335353786, 30267.014335353786, 30263.014335353786, 30297.014335353786, 30299.014335353786, 30261.014335353786, 30211.014335353786, 30269.014335353786, 30271.014335353786
1585902756817.5225, 477.93638795208744, 477.9671224228731, 477.9978568936587, 478.02859136444437, 478.2437326599438, 478.30520160151514, 30101.014413263318, 30105.014413263318, 30103.014413263318, 30111.014413263318, 30311.014413263318, 30309.014413263318, 30109.014413263318, 30267.014413263318, 30263.014413263318, 30297.014413263318, 30299.014413263318, 30261.014413263318, 30211.014413263318, 30269.014413263318, 30271.014413263318
1585902757085.5208, 480.5198278869636, 480.55072849002374, 480.5816290930839, 480.61252969614407, 480.82883391756513, 480.89063512368546, 30101.01449117285, 30105.01449117285, 30103.01449117285, 30111.01449117285, 30311.01449117285, 30309.01449117285, 30109.01449117285, 30267.01449117285, 30263.01449117285, 30297.01449117285, 30299.01449117285, 30261.01449117285, 30211.01449117285, 30269.01449117285, 30271.01449117285
1585902757338.9648, 483.1032678218397, 483.1343345571744, 483.1654012925091, 483.19646802784376, 483.41393517518645, 483.47606864585583, 30101.01456908238, 30105.01456908238, 30103.01456908238, 30111.01456908238, 30311.01456908238, 30309.01456908238, 30109.01456908238, 30267.01456908238, 30263.01456908238, 30297.01456908238, 30299.01456908238, 30261.01456908238, 30211.01456908238, 30269.01456908238, 30271.01456908238
1585902757591.8545, 485.68670775671586, 485.7179406243251, 485.74917349193424, 485.78040635954346, 485.99903643280777, 486.06150216802615, 30101.014646991913, 30105.014646991913, 30103.014646991913, 30111.014646991913, 30311.014646991913, 30309.014646991913, 30109.014646991913, 30267.014646991913, 30263.014646991913, 30297.014646991913, 30299.014646991913, 30261.014646991913, 30211.014646991913, 30269.014646991913, 30271.014646991913
1585902757847.356, 488.27014769159206, 488.3015466914757, 488.33294569135944, 488.36434469124316, 488.5841376904291, 488.6469356901965, 30101.014724901444, 30105.014724901444, 30103.014724901444, 30111.014724901444, 30311.014724901444, 30309.014724901444, 30109.014724901444, 30267.014724901444, 30263.014724901444, 30297.014724901444, 30299.014724901444, 30261.014724901444, 30211.014724901444, 30269.014724901444, 30271.014724901444
1585902758099.0679, 490.8535876264682, 490.8851527586264, 490.91671789078464, 490.94828302294286, 491.1692389480504, 491.23236921236685, 30101.014802810976, 30105.014802810976, 30103.014802810976, 30111.014802810976, 30311.014802810976, 30309.014802810976, 30109.014802810976, 30267.014802810976, 30263.014802810976, 30297.014802810976, 30299.014802810976, 30261.014802810976, 30211.014802810976, 30269.014802810976, 30271.014802810976
1585902758365.2507, 493.43702756134434, 493.46875882577706, 493.50049009020984, 493.53222135464256, 493.7543402056717, 493.8178027345372, 30101.014880720508, 30105.014880720508, 30103.014880720508, 30111.014880720508, 30311.014880720508, 30309.014880720508, 30109.014880720508, 30267.014880720508, 30263.014880720508, 30297.014880720508, 30299.014880720508, 30261.014880720508, 30211.014880720508, 30269.014880720508, 30271.014880720508
1585902758620.3147, 496.0204674962205, 496.05236489292776, 496.084262289635, 496.11615968634226, 496.33944146329304, 496.4032362567076, 30101.01495863004, 30105.01495863004, 30103.01495863004, 30111.01495863004, 30311.01495863004, 30309.01495863004, 30109.01495863004, 30267.01495863004, 30263.01495863004, 30297.01495863004, 30299.01495863004, 30261.01495863004, 30211.01495863004, 30269.01495863004, 30271.01495863004
1585902758906.7961, 498.6039074310966, 498.6359709600784, 498.6680344890602, 498.70009801804196, 498.92454272091436, 498.9886697788779, 30101.01503653957, 30105.01503653957, 30103.01503653957, 30111.01503653957, 30311.01503653957, 30309.01503653957, 30109.01503653957, 30267.01503653957, 30263.01503653957, 30297.01503653957, 30299.01503653957, 30261.01503653957, 30211.01503653957, 30269.01503653957, 30271.01503653957
1585902759172.2148, 501.18734736597276, 501.2195770272291, 501.2518066884854, 501.28403634974165, 501.5096439785357, 501.5741033010483, 30101.015114449103, 30105.015114449103, 30103.015114449103, 30111.015114449103, 30311.015114449103, 30309.015114449103, 30109.015114449103, 30267.015114449103, 30263.015114449103, 30297.015114449103, 30299.015114449103, 30261.015114449103, 30211.015114449103, 30269.015114449103, 30271.015114449103
1585902759430.5637, 503.7707873008489, 503.80318309437973, 503.8355788879105, 503.86797468144135, 504.094745236157, 504.1595368232186, 30101.015192358635, 30105.015192358635, 30103.015192358635, 30111.015192358635, 30311.015192358635, 30309.015192358635, 30109.015192358635, 30267.015192358635, 30263.015192358635, 30297.015192358635, 30299.015192358635, 30261.015192358635, 30211.015192358635, 30269.015192358635, 30271.015192358635
1585902759708.3748, 506.3542272357251, 506.3867891615304, 506.4193510873357, 506.45191301314105, 506.6798464937783, 506.744970345389, 30101.015270268166, 30105.015270268166, 30103.015270268166, 30111.015270268166, 30311.015270268166, 30309.015270268166, 30109.015270268166, 30267.015270268166, 30263.015270268166, 30297.015270268166, 30299.015270268166, 30261.015270268166, 30211.015270268166, 30269.015270268166, 30271.015270268166
1585902759972.9065, 508.93766717060123, 508.97039522868107, 509.0031232867609, 509.03585134484075, 509.26494775139963, 509.3304038675593, 30101.015348177694, 30105.015348177694, 30103.015348177694, 30111.015348177694, 30311.015348177694, 30309.015348177694, 30109.015348177694, 30267.015348177694, 30263.015348177694, 30297.015348177694, 30299.015348177694, 30261.015348177694, 30211.015348177694, 30269.015348177694, 30271.015348177694
1585902760261.586, 511.52110710547737, 511.5540012958317, 511.5868954861861, 511.61978967654045, 511.85004900902095, 511.9158373897297, 30101.015426087226, 30105.015426087226, 30103.015426087226, 30111.015426087226, 30311.015426087226, 30309.015426087226, 30109.015426087226, 30267.015426087226, 30263.015426087226, 30297.015426087226, 30299.015426087226, 30261.015426087226, 30211.015426087226, 30269.015426087226, 30271.015426087226
1585902760542.5144, 514.1045470403535, 514.1376073629824, 514.1706676856113, 514.2037280082401, 514.4351502666423, 514.5012709119001, 30101.015503996758, 30105.015503996758, 30103.015503996758, 30111.015503996758, 30311.015503996758, 30309.015503996758, 30109.015503996758, 30267.015503996758, 30263.015503996758, 30297.015503996758, 30299.015503996758, 30261.015503996758, 30211.015503996758, 30269.015503996758, 30271.015503996758
1585902760815.1218, 516.6879869752297, 516.721213430133, 516.7544398850365, 516.7876663399398, 517.0202515242636, 517.0867044340704, 30101.01558190629, 30105.01558190629, 30103.01558190629, 30111.01558190629, 30311.01558190629, 30309.01558190629, 30109.01558190629, 30267.01558190629, 30263.01558190629, 30297.01558190629, 30299.01558190629, 30261.01558190629, 30211.01558190629, 30269.01558190629, 30271.01558190629
1585902761071.0044, 519.2714269101058, 519.3048194972837, 519.3382120844616, 519.3716046716395, 519.6053527818849, 519.6721379562407, 30101.01565981582, 30105.01565981582, 30103.01565981582, 30111.01565981582, 30311.01565981582, 30309.01565981582, 30109.01565981582, 30267.01565981582, 30263.01565981582, 30297.01565981582, 30299.01565981582, 30261.01565981582, 30211.01565981582, 30269.01565981582, 30271.01565981582
1585902761346.2307, 521.854866844982, 521.8884255644344, 521.9219842838868, 521.9555430033392, 522.1904540395062, 522.2575714784111, 30101.015737725353, 30105.015737725353, 30103.015737725353, 30111.015737725353, 30311.015737725353, 30309.015737725353, 30109.015737725353, 30267.015737725353, 30263.015737725353, 30297.015737725353, 30299.015737725353, 30261.015737725353, 30211.015737725353, 30269.015737725353, 30271.015737725353
1585902761612.019, 524.4383067798581, 524.4720316315851, 524.505756483312, 524.5394813350389, 524.7755552971275, 524.8430050005815, 30101.015815634884, 30105.015815634884, 30103.015815634884, 30111.015815634884, 30311.015815634884, 30309.015815634884, 30109.015815634884, 30267.015815634884, 30263.015815634884, 30297.015815634884, 30299.015815634884, 30261.015815634884, 30211.015815634884, 30269.015815634884, 30271.015815634884
1585902761888.4714, 527.0217467147343, 527.0556376987357, 527.0895286827372, 527.1234196667386, 527.3606565547489, 527.4284385227518, 30101.015893544416, 30105.015893544416, 30103.015893544416, 30111.015893544416, 30311.015893544416, 30309.015893544416, 30109.015893544416, 30267.015893544416, 30263.015893544416, 30297.015893544416, 30299.015893544416, 30261.015893544416, 30211.015893544416, 30269.015893544416, 30271.015893544416
1585902762158.2034, 529.6051866496105, 529.6392437658864, 529.6733008821624, 529.7073579984384, 529.9457578123702, 530.0138720449221, 30101.015971453948, 30105.015971453948, 30103.015971453948, 30111.015971453948, 30311.015971453948, 30309.015971453948, 30109.015971453948, 30267.015971453948, 30263.015971453948, 30297.015971453948, 30299.015971453948, 30261.015971453948, 30211.015971453948, 30269.015971453948, 30271.015971453948
1585902762418.5159, 532.1886265844865, 532.222849833037, 532.2570730815876, 532.291296330138, 532.5308590699915, 532.5993055670925, 30101.01604936348, 30105.01604936348, 30103.01604936348, 30111.01604936348, 30311.01604936348, 30309.01604936348, 30109.01604936348, 30267.01604936348, 30263.01604936348, 30297.01604936348, 30299.01604936348, 30261.01604936348, 30211.01604936348, 30269.01604936348, 30271.01604936348
1585902762673.416, 534.7720665193627, 534.8064559001878, 534.8408452810128, 534.8752346618378, 535.1159603276128, 535.1847390892628, 30101.01612727301, 30105.01612727301, 30103.01612727301, 30111.01612727301, 30311.01612727301, 30309.01612727301, 30109.01612727301, 30267.01612727301, 30263.01612727301, 30297.01612727301, 30299.01612727301, 30261.01612727301, 30211.01612727301, 30269.01612727301, 30271.01612727301
1585902762934.8699, 537.3555064542388, 537.3900619673384, 537.4246174804379, 537.4591729935374, 537.7010615852341, 537.7701726114332, 30101.016205182543, 30105.016205182543, 30103.016205182543, 30111.016205182543, 30311.016205182543, 30309.016205182543, 30109.016205182543, 30267.016205182543, 30263.016205182543, 30297.016205182543, 30299.016205182543, 30261.016205182543, 30211.016205182543, 30269.016205182543, 30271.016205182543
1585902763187.5195, 539.938946389115, 539.973668034489, 540.0083896798631, 540.0431113252372, 540.2861628428554, 540.3556061336036, 30101.016283092074, 30105.016283092074, 30103.016283092074, 30111.016283092074, 30311.016283092074, 30309.016283092074, 30109.016283092074, 30267.016283092074, 30263.016283092074, 30297.016283092074, 30299.016283092074, 30261.016283092074, 30211.016283092074, 30269.016283092074, 30271.016283092074
1585902763452.147, 542.5223863239911, 542.5572741016397, 542.5921618792883, 542.6270496569368, 542.8712641004768, 542.9410396557739, 30101.016361001606, 30105.016361001606, 30103.016361001606, 30111.016361001606, 30311.016361001606, 30309.016361001606, 30109.016361001606, 30267.016361001606, 30263.016361001606, 30297.016361001606, 30299.016361001606, 30261.016361001606, 30211.016361001606, 30269.016361001606, 30271.016361001606
1585902763735.7888, 545.1058262588673, 545.1408801687903, 545.1759340787135, 545.2109879886366, 545.4563653580981, 545.5264731779442, 30101.016438911138, 30105.016438911138, 30103.016438911138, 30111.016438911138, 30311.016438911138, 30309.016438911138, 30109.016438911138, 30267.016438911138, 30263.016438911138, 30297.016438911138, 30299.016438911138, 30261.016438911138, 30211.016438911138, 30269.016438911138, 30271.016438911138
1585902764001.4285, 547.6892661937435, 547.7244862359411, 547.7597062781387, 547.7949263203362, 548.0414666157194, 548.1119067001146, 30101.01651682067, 30105.01651682067, 30103.01651682067, 30111.01651682067, 30311.01651682067, 30309.01651682067, 30109.01651682067, 30267.01651682067, 30263.01651682067, 30297.01651682067, 30299.01651682067, 30261.01651682067, 30211.01651682067, 30269.01651682067, 30271.01651682067
1585902764254.8027, 550.2727061286196, 550.3080923030917, 550.3434784775638, 550.378864652036, 550.6265678733407, 550.697340222285, 30101.016594730198, 30105.016594730198, 30103.016594730198, 30111.016594730198, 30311.016594730198, 30309.016594730198, 30109.016594730198, 30267.016594730198, 30263.016594730198, 30297.016594730198, 30299.016594730198, 30261.016594730198, 30211.016594730198, 30269.016594730198, 30271.016594730198
1585902764519.081, 552.8561460634958, 552.8916983702424, 552.927250676989, 552.9628029837356, 553.211669130962, 553.2827737444553, 30101.01667263973, 30105.01667263973, 30103.01667263973, 30111.01667263973, 30311.01667263973, 30309.01667263973, 30109.01667263973, 30267.01667263973, 30263.01667263973, 30297.01667263973, 30299.01667263973, 30261.01667263973, 30211.01667263973, 30269.01667263973, 30271.01667263973
1585902764790.1692, 555.4395859983719, 555.475304437393, 555.5110228764141, 555.5467413154354, 555.7967703885834, 555.8682072666256, 30101.01675054926, 30105.01675054926, 30103.01675054926, 30111.01675054926, 30311.01675054926, 30309.01675054926, 30109.01675054926, 30267.01675054926, 30263.01675054926, 30297.01675054926, 30299.01675054926, 30261.01675054926, 30211.01675054926, 30269.01675054926, 30271.01675054926
1585902765055.638, 558.023025933248, 558.0589105045437, 558.0947950758393, 558.130679647135, 558.3818716462047, 558.4536407887961, 30101.016828458793, 30105.016828458793, 30103.016828458793, 30111.016828458793, 30311.016828458793, 30309.016828458793, 30109.016828458793, 30267.016828458793, 30263.016828458793, 30297.016828458793, 30299.016828458793, 30261.016828458793, 30211.016828458793, 30269.016828458793, 30271.016828458793
